date,close,portfolio,monthly_return,signal_prev_month,leverage_prev_month,out_mode
2020-02-28,8567.367000,15396462.529091,-0.293722,True,4.500000,ixic
2020-03-31,7700.098000,10850448.985001,-0.295264,True,2.874188,ixic
2020-04-30,8889.551000,11140989.945970,0.026777,False,4.500000,bond2x_pos
2020-05-29,9489.872000,11439310.681778,0.026777,False,2.000000,bond2x_pos
2020-06-30,10058.770000,13288180.362043,0.161624,True,2.765269,ixic
2020-07-31,10745.270000,17279551.834009,0.300370,True,4.500000,ixic
2020-08-31,11775.460000,24617869.156923,0.424682,True,4.500000,ixic
2020-09-30,11167.510000,18732265.839160,-0.239079,True,4.500000,ixic
2020-10-30,10911.590000,17817513.916362,-0.048833,True,2.000000,ixic
2020-11-30,12198.740000,27155276.898059,0.524078,True,4.500000,ixic
2020-12-31,12888.280000,30143742.819707,0.110051,True,2.000000,ixic
2021-01-29,13070.690000,31636317.002533,0.049515,True,3.913267,ixic
2021-02-26,13192.350000,32747869.043509,0.035135,True,4.500000,ixic
2021-03-31,13246.870000,33135837.682717,0.011847,True,4.500000,ixic
2021-04-30,13962.680000,40969571.347134,0.236413,True,4.500000,ixic
2021-05-28,13748.740000,37868165.365573,-0.075700,True,4.500000,ixic
2021-06-30,14503.950000,44881413.051468,0.185202,True,3.466288,ixic
2021-07-30,14672.680000,46437838.154422,0.034679,True,3.422215,ixic
2021-08-31,15259.240000,54478248.745822,0.173144,True,4.500000,ixic
2021-09-30,14448.580000,41086607.378628,-0.245816,True,4.500000,ixic
2021-10-29,15498.390000,48636316.586123,0.183751,True,2.582284,ixic
2021-11-30,15537.690000,48737066.449549,0.002071,True,2.000000,ixic
2021-12-31,15644.970000,49640135.358805,0.018529,True,3.428514,ixic
2022-01-31,14239.880000,29243034.280750,-0.410899,True,4.500000,ixic
2022-02-28,13751.400000,26640372.088924,-0.089001,True,2.485810,ixic
2022-03-31,14220.520000,30403618.415334,0.141261,True,4.331254,ixic
2022-04-29,12334.640000,16075076.318926,-0.471278,True,3.513933,ixic
2022-05-31,12081.390000,16075076.318926,0.000000,False,2.000000,cash
2022-06-30,11028.740000,16075076.318926,0.000000,False,2.144942,cash
2022-07-29,12390.690000,16075076.318926,0.000000,False,3.609948,cash
2022-08-31,11816.200000,16075076.318926,0.000000,False,2.000000,cash
2022-09-30,10575.620000,16075076.318926,0.000000,False,2.000000,cash
2022-10-31,10988.150000,16075076.318926,0.000000,False,4.100910,cash
2022-11-30,11468.000000,16075076.318926,0.000000,False,2.000000,cash
2022-12-30,10466.480000,16075076.318926,0.000000,False,4.500000,cash
2023-01-31,11584.550000,16075076.318926,0.000000,False,2.000000,cash
2023-02-28,11455.540000,16075076.318926,0.000000,False,2.000000,cash
2023-03-31,12221.910000,16075076.318926,0.000000,False,2.038113,cash
2023-04-28,12226.580000,16075076.318926,0.000000,False,3.080843,cash
2023-05-31,12935.290000,16075076.318926,0.000000,False,3.614337,cash
2023-06-30,13787.920000,20398351.916809,0.268943,True,4.175156,ixic
2023-07-31,14346.020000,23976193.804638,0.175399,True,4.500000,ixic
2023-08-31,14034.970000,21475024.293850,-0.104319,True,4.500000,ixic
2023-09-29,13219.320000,16523372.553982,-0.230577,True,3.867736,ixic
2023-10-31,12851.240000,14341487.202006,-0.132048,True,4.500000,ixic
2023-11-30,14226.220000,21149592.610054,0.474714,True,4.500000,ixic
2023-12-29,15011.350000,23420591.021418,0.107378,True,2.000000,ixic
2024-01-31,15164.010000,24334307.260333,0.039013,True,4.500000,ixic
2024-02-29,16091.920000,30870798.821200,0.268612,True,4.500000,ixic
2024-03-28,16379.460000,33144701.024927,0.073659,True,4.500000,ixic
2024-04-30,15657.820000,26349729.623506,-0.205009,True,4.500000,ixic
2024-05-31,16735.020000,33233980.847387,0.261265,True,3.882303,ixic
2024-06-28,17732.600000,37348157.868879,0.123794,True,2.130332,ixic
2024-07-31,17599.400000,35833609.779477,-0.040552,True,4.500000,ixic
2024-08-30,17713.630000,36474139.981013,0.017875,True,3.581786,ixic
2024-09-30,18189.170000,40634269.936493,0.114057,True,4.500000,ixic
2024-10-31,18095.150000,39414813.366324,-0.030011,True,4.500000,ixic
2024-11-29,19218.170000,50156481.282829,0.272529,True,4.500000,ixic
2024-12-31,19310.790000,50751843.174835,0.011870,True,3.575977,ixic
2025-01-31,19627.440000,53927344.212545,0.062569,True,4.199959,ixic
2025-02-28,18847.280000,43917461.011482,-0.185618,True,4.500000,ixic
2025-03-31,17299.290000,28189887.248058,-0.358117,True,4.281984,ixic
2025-04-30,17446.340000,29077912.950608,0.031502,True,4.500000,ixic
2025-05-30,19113.770000,36334137.137321,0.249544,True,2.652615,ixic
2025-06-30,20369.730000,42775663.122606,0.177286,True,2.761044,ixic
2025-07-31,21122.450000,49600003.375220,0.159538,True,4.500000,ixic
2025-08-29,21455.550000,52785056.639309,0.064215,True,4.500000,ixic
2025-09-30,22660.010000,65763242.147984,0.245869,True,4.500000,ixic
2025-10-31,23724.960000,79227345.655572,0.204736,True,4.500000,ixic
2025-11-28,23365.690000,73293688.402789,-0.074894,True,4.500000,ixic
2025-12-29,23474.350000,74187047.374037,0.012189,True,3.868945,ixic
