date,close,portfolio,monthly_return,signal_prev_month,leverage_prev_month,out_mode
2014-06-30,4408.180000,4946121.734282,0.165730,True,4.416757,ixic
2014-07-31,4369.770000,4718797.685177,-0.045960,True,4.500000,ixic
2014-08-29,4580.270000,5709855.726790,0.210023,True,4.500000,ixic
2014-09-30,4493.390000,5244973.696507,-0.081417,True,3.977732,ixic
2014-10-31,4630.740000,5758778.060219,0.097961,True,3.370175,ixic
2014-11-28,4791.630000,6620277.330976,0.149598,True,4.500000,ixic
2014-12-31,4736.050000,6230030.062373,-0.058947,True,4.500000,ixic
2015-01-30,4635.240000,5591230.706092,-0.102536,True,4.500000,ixic
2015-02-27,4963.530000,7335480.276512,0.311962,True,4.500000,ixic
2015-03-31,4900.880000,7081000.839674,-0.034692,True,2.456552,ixic
2015-04-30,4941.420000,7211028.410598,0.018363,True,2.711595,ixic
2015-05-29,5071.310000,8015323.795544,0.111537,True,4.500000,ixic
2015-06-30,4986.870000,7360653.102976,-0.081677,True,4.500000,ixic
2015-07-31,5129.260000,8256727.312461,0.121738,True,4.500000,ixic
2015-08-31,4776.510000,5645748.126326,-0.316224,True,4.500000,ixic
2015-09-30,4620.160000,5196405.130079,-0.079590,True,2.324932,ixic
2015-10-30,5053.750000,7355840.375932,0.415563,True,4.500000,ixic
2015-11-30,5108.670000,7479011.590352,0.016745,True,1.787591,ixic
2015-12-31,5007.410000,7044184.731725,-0.058140,True,2.726845,ixic
2016-01-29,4613.950000,4505883.348843,-0.360340,True,4.500000,ixic
2016-02-29,4557.950000,4508853.069448,0.000659,False,3.851190,bond2x_pos
2016-03-31,4869.850000,4511824.747324,0.000659,False,3.405772,bond2x_pos
2016-04-29,4775.360000,4514798.383763,0.000659,False,2.808522,bond2x_pos
2016-05-31,4948.050000,4517773.980055,0.000659,False,2.576188,bond2x_pos
2016-06-30,4842.670000,4098367.562295,-0.092835,True,4.072186,ixic
2016-07-29,5162.130000,4101068.698932,0.000659,False,3.937943,bond2x_pos
2016-08-31,5213.220000,4190362.228250,0.021773,True,2.592954,ixic
2016-09-30,5312.000000,4485412.529051,0.070412,True,4.035518,ixic
2016-10-31,5189.130000,3988258.760199,-0.110838,True,4.500000,ixic
2016-11-30,5323.680000,4426693.665253,0.109931,True,4.500000,ixic
2016-12-30,5383.120000,4619225.803359,0.043493,True,4.500000,ixic
2017-01-31,5614.790000,5482622.443680,0.186914,True,4.500000,ixic
2017-02-28,5825.440000,6371226.364334,0.162076,True,4.500000,ixic
2017-03-31,5911.740000,6752955.157255,0.059914,True,4.500000,ixic
2017-04-28,6047.610000,7405789.432850,0.096674,True,4.500000,ixic
2017-05-31,6198.520000,8187407.315424,0.105541,True,4.500000,ixic
2017-06-30,6140.420000,7786802.195723,-0.048929,True,4.500000,ixic
2017-07-31,6348.120000,8919491.584991,0.145463,True,4.500000,ixic
2017-08-31,6428.660000,9368521.032360,0.050342,True,4.500000,ixic
2017-09-29,6495.960000,9746628.460474,0.040359,True,4.500000,ixic
2017-10-31,6727.670000,11245312.754935,0.153764,True,4.500000,ixic
2017-11-30,6873.970000,12269840.127367,0.091107,True,4.500000,ixic
2017-12-29,6903.390000,12423331.075410,0.012510,True,4.500000,ixic
2018-01-31,7411.480000,16454084.859530,0.324450,True,4.500000,ixic
2018-02-28,7273.010000,15370061.302454,-0.065882,True,3.264190,ixic
2018-03-29,7063.450000,14227651.128952,-0.074327,True,2.451953,ixic
2018-04-30,7066.270000,14157175.490539,-0.004953,True,4.500000,ixic
2018-05-31,7442.120000,17450161.106921,0.232602,True,4.500000,ixic
2018-06-29,7510.300000,18023205.836790,0.032839,True,4.286302,ixic
2018-07-31,7671.790000,19645494.685272,0.090011,True,4.500000,ixic
2018-08-31,8109.540000,24557234.331803,0.250019,True,4.500000,ixic
2018-09-28,8046.350000,23530391.808230,-0.041814,True,4.500000,ixic
2018-10-31,7305.900000,15852159.014598,-0.326311,True,3.489099,ixic
2018-11-30,7330.540000,15852159.014598,0.000000,False,2.686352,cash
2018-12-31,6635.280000,15852159.014598,0.000000,False,2.371953,cash
2019-01-31,7281.740000,16207720.307296,0.022430,False,2.303821,bond2x_pos
2019-02-28,7532.530000,16571256.780709,0.022430,False,1.500000,bond2x_pos
2019-03-29,7729.320000,18037222.149428,0.088464,True,3.592409,ixic
2019-04-30,8095.390000,21759662.446534,0.206375,True,4.500000,ixic
2019-05-31,7453.150000,13844515.964222,-0.363753,True,4.500000,ixic
2019-06-28,8006.244000,15642323.215734,0.129857,True,1.785972,ixic
2019-07-31,8175.420000,16102923.333796,0.029446,True,1.500000,ixic
2019-08-30,7962.880000,14215323.615464,-0.117221,True,4.262976,ixic
2019-09-30,7999.338000,14412251.677161,0.013853,True,4.500000,ixic
2019-10-31,8292.360000,14735516.087536,0.022430,False,4.500000,bond2x_pos
2019-11-29,8665.471000,17619631.920059,0.195725,True,4.500000,ixic
2019-12-31,8972.604000,20310940.976841,0.152745,True,4.500000,ixic
2020-01-31,9150.936000,21990417.142742,0.082688,True,4.500000,ixic
2020-02-28,8567.367000,15531352.418509,-0.293722,True,4.500000,ixic
2020-03-31,7700.098000,11215266.201008,-0.277895,True,2.705118,ixic
2020-04-30,8889.551000,11515575.821750,0.026777,False,4.500000,bond2x_pos
2020-05-29,9489.872000,11823926.791373,0.026777,False,1.500000,bond2x_pos
2020-06-30,10058.770000,13622546.047323,0.152117,True,2.602607,ixic
2020-07-31,10745.270000,17714350.958713,0.300370,True,4.500000,ixic
2020-08-31,11775.460000,25237319.711216,0.424682,True,4.500000,ixic
2020-09-30,11167.510000,19203619.081930,-0.239079,True,4.500000,ixic
2020-10-30,10911.590000,18484332.279971,-0.037456,True,1.534038,ixic
2020-11-30,12198.740000,28171559.943465,0.524078,True,4.500000,ixic
2020-12-31,12888.280000,30661369.576547,0.088380,True,1.606169,ixic
2021-01-29,13070.690000,32090268.012051,0.046603,True,3.683075,ixic
2021-02-26,13192.350000,33217769.765856,0.035135,True,4.500000,ixic
2021-03-31,13246.870000,33611305.385423,0.011847,True,4.500000,ixic
2021-04-30,13962.680000,41557445.664839,0.236413,True,4.500000,ixic
2021-05-28,13748.740000,38411537.462108,-0.075700,True,4.500000,ixic
2021-06-30,14503.950000,45106954.976241,0.174307,True,3.262389,ixic
2021-07-30,14672.680000,46579187.055132,0.032639,True,3.220908,ixic
2021-08-31,15259.240000,54644071.292238,0.173144,True,4.500000,ixic
2021-09-30,14448.580000,41211668.040745,-0.245816,True,4.500000,ixic
2021-10-29,15498.390000,48338904.973866,0.172942,True,2.430385,ixic
2021-11-30,15537.690000,48428970.690245,0.001863,True,1.798908,ixic
2021-12-31,15644.970000,49273544.881051,0.017439,True,3.226836,ixic
2022-01-31,14239.880000,29027075.604762,-0.410899,True,4.500000,ixic
2022-02-28,13751.400000,26595601.127299,-0.083766,True,2.339586,ixic
2022-03-31,14220.520000,30131527.653776,0.132952,True,4.076475,ixic
2022-04-29,12334.640000,16766528.279469,-0.443555,True,3.307231,ixic
2022-05-31,12081.390000,16766528.279469,0.000000,False,1.500000,cash
2022-06-30,11028.740000,16766528.279469,0.000000,False,2.018769,cash
2022-07-29,12390.690000,16766528.279469,0.000000,False,3.397598,cash
2022-08-31,11816.200000,16766528.279469,0.000000,False,1.500000,cash
2022-09-30,10575.620000,16766528.279469,0.000000,False,1.500000,cash
2022-10-31,10988.150000,16766528.279469,0.000000,False,3.859680,cash
2022-11-30,11468.000000,16766528.279469,0.000000,False,1.571377,cash
2022-12-30,10466.480000,16766528.279469,0.000000,False,4.500000,cash
2023-01-31,11584.550000,16766528.279469,0.000000,False,1.727264,cash
2023-02-28,11455.540000,16766528.279469,0.000000,False,1.500000,cash
2023-03-31,12221.910000,16766528.279469,0.000000,False,1.918224,cash
2023-04-28,12226.580000,16766528.279469,0.000000,False,2.899617,cash
2023-05-31,12935.290000,16766528.279469,0.000000,False,3.401729,cash
2023-06-30,13787.920000,21010515.672783,0.253123,True,3.929558,ixic
2023-07-31,14346.020000,24695730.211955,0.175399,True,4.500000,ixic
2023-08-31,14034.970000,22119499.474246,-0.104319,True,4.500000,ixic
2023-09-29,13219.320000,17319261.313786,-0.217014,True,3.640223,ixic
2023-10-31,12851.240000,15032280.103131,-0.132048,True,4.500000,ixic
2023-11-30,14226.220000,22168314.603871,0.474714,True,4.500000,ixic
2023-12-29,15011.350000,24165628.330061,0.090098,True,1.678142,ixic
2024-01-31,15164.010000,25080749.392807,0.037869,True,4.367968,ixic
2024-02-29,16091.920000,31817744.409449,0.268612,True,4.500000,ixic
2024-03-28,16379.460000,34127460.700099,0.072592,True,4.434839,ixic
2024-04-30,15657.820000,27131014.442042,-0.205009,True,4.500000,ixic
2024-05-31,16735.020000,33802424.587184,0.245896,True,3.653932,ixic
2024-06-28,17732.600000,37740821.867143,0.116512,True,2.005018,ixic
2024-07-31,17599.400000,36210350.408497,-0.040552,True,4.500000,ixic
2024-08-30,17713.630000,36819540.513740,0.016824,True,3.371092,ixic
2024-09-30,18189.170000,41019065.808043,0.114057,True,4.500000,ixic
2024-10-31,18095.150000,39788061.304210,-0.030011,True,4.500000,ixic
2024-11-29,19218.170000,50631449.996658,0.272529,True,4.500000,ixic
2024-12-31,19310.790000,51197096.879355,0.011172,True,3.365625,ixic
2025-01-31,19627.440000,54212024.122061,0.058889,True,3.952903,ixic
2025-02-28,18847.280000,44149299.219157,-0.185618,True,4.500000,ixic
2025-03-31,17299.290000,29268735.563274,-0.337051,True,4.030103,ixic
2025-04-30,17446.340000,30190746.681396,0.031502,True,4.500000,ixic
2025-05-30,19113.770000,37281499.977256,0.234865,True,2.496579,ixic
2025-06-30,20369.730000,43502186.988095,0.166857,True,2.598630,ixic
2025-07-31,21122.450000,50442435.345873,0.159538,True,4.500000,ixic
2025-08-29,21455.550000,53681585.192933,0.064215,True,4.500000,ixic
2025-09-30,22660.010000,66880198.880028,0.245869,True,4.500000,ixic
2025-10-31,23724.960000,80572983.647275,0.204736,True,4.500000,ixic
2025-11-28,23365.690000,74538546.107546,-0.074894,True,4.500000,ixic
2025-12-29,23474.350000,75393635.274176,0.011472,True,3.641360,ixic
